kegglevel3	SRR5930525.R1	SRR5930517.R1	SRR5930496.R1	SRR5930514.R1	SRR5930497.R1	SRR5930498.R1	SRR5930501.R1	SRR5930505.R1	SRR5930509.R1	SRR5930512.R1	SRR5930516.R1	SRR5930526.R1	SRR5930533.R1	SRR5930522.R1	SRR5930521.R1	SRR5930520.R1	SRR5930532.R1	SRR5930534.R1	SRR5930494.R1	SRR5930511.R1	SRR5930500.R1	SRR5930503.R1	SRR5930530.R1	SRR5930495.R1	SRR5930502.R1	SRR5930508.R1	SRR5930515.R1	SRR5930519.R1	SRR5930535.R1	SRR5930493.R1	SRR5930506.R1	SRR5930513.R1	SRR5930504.R1	SRR5930510.R1	SRR5930528.R1	SRR5930529.R1	SRR5930536.R1	SRR5930527.R1	SRR5930518.R1	SRR5930523.R1	SRR5930524.R1	SRR5930499.R1	SRR5930507.R1	SRR5930531.R1
Environmental_Information_Processing;Signaling_Molecules_and_Interaction;GTP-binding_proteins	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Environmental_Information_Processing;Signaling_Molecules_and_Interaction;Glycan_bindng_proteins	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Environmental_Information_Processing;Signaling_Molecules_and_Interaction;Ion_channels	6.8036512343e-05	0.000271232321382	0.000179760951526	0.000107063511354	8.60126693512e-05	9.97879639173e-05	0.000127067983296	8.45485255162e-05	0.000144918756294	0.00014965917473	0.000211597804351	7.8540842056e-05	0.00015858435658	0.000161773234225	0.000128089657527	0.000103987404168	0.000135961117583	0.0001054589413	6.86772975342e-05	0.000103297200107	0.000166269043541	5.98870362589e-05	0.000103941025257	0.00012598692007	9.23089895769e-05	7.85010694823e-05	0.000100849746922	0.000214440109378	9.31151292224e-05	0.000134576369733	6.28931666743e-05	8.85773312712e-05	7.15487764355e-05	9.17284780415e-05	5.76953673983e-05	9.39712642799e-05	6.42439168825e-05	9.57140885179e-05	0.000131548076334	9.5118830014e-05	8.00149521074e-05	0.000153979469136	9.95985770129e-05	8.58332782513e-05
Environmental_Information_Processing;Signaling_Molecules_and_Interaction;Neuroactive_ligand-receptor_interaction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Genetic_Information_Processing;Folding_Sorting_and_Degradation;Chaperones_and_folding_catalysts	0.00936774985915	0.0097091146998	0.00989011547986	0.00937559585489	0.00972048173586	0.00943965678632	0.00976125177366	0.0095790173043	0.00998288928312	0.0093431044013	0.0103826583179	0.00970858893196	0.00953614136275	0.0090573820984	0.0102475293979	0.00970457679333	0.00958367580115	0.00962392899819	0.00945295392402	0.00922728407872	0.00960536757916	0.00955942618593	0.00985004486954	0.00979958346814	0.00977082296715	0.00966710332096	0.0094909981148	0.0100748089639	0.00977000263676	0.00939988866864	0.0100125021264	0.00995038911081	0.00945372821827	0.00956767468207	0.00917958072458	0.00959714752522	0.00968217998952	0.00984261903908	0.0100155030698	0.00974798394893	0.00966372842306	0.00948608069852	0.00954831366629	0.0107905271961
Genetic_Information_Processing;Folding_Sorting_and_Degradation;Proteasome	0.000438725768302	0.000410753201783	0.000403190473764	0.000474551780057	0.000439609702955	0.000407245175381	0.000440045089881	0.000421420080813	0.000444487482273	0.000374520965676	0.000528994510878	0.000438826501644	0.000423416597591	0.000375551861659	0.000461574708322	0.00044468925475	0.000386161233704	0.000430670022065	0.000435867863259	0.00042058982807	0.000438984811545	0.000457380243278	0.000437127911331	0.000448253891581	0.00040712536248	0.000434884547965	0.000431245559601	0.000424003738135	0.000430445393715	0.000405032755106	0.000441939818778	0.00042953938726	0.000412321038735	0.000424459120551	0.000433688643587	0.000417193761983	0.000412577197399	0.00043831458071	0.000435088814039	0.000401235920615	0.000428144924759	0.000435185606108	0.00043894636922	0.000474043002878
Genetic_Information_Processing;Folding_Sorting_and_Degradation;Protein_export	0.00586266237407	0.00562792497017	0.0056764343182	0.00604885994874	0.00579740665597	0.00577854133654	0.00598338586118	0.00584575118153	0.00586276985633	0.00532125654917	0.00612226971118	0.00579392110245	0.00552404194574	0.00575686269693	0.00588879415302	0.005929905573	0.00579391355019	0.00566055008488	0.00586177954425	0.00571983134961	0.00574466946134	0.00589154110725	0.0058157162151	0.00570888370001	0.0056119036621	0.00586729128741	0.00554130056369	0.00583077036765	0.00581176132906	0.00545706176464	0.00597518836447	0.00570064896546	0.00567218333637	0.00563326125181	0.0058974930301	0.005731119788	0.00570017968436	0.00596504307438	0.00577521848846	0.0057257193582	0.00566248134857	0.0057008610379	0.0056872993235	0.00607807746433
Genetic_Information_Processing;Folding_Sorting_and_Degradation;Protein_processing_in_endoplasmic_reticulum	0.000595538955622	0.000699236225169	0.00063343421253	0.000690354049742	0.000533068530141	0.000525621093361	0.000633534973537	0.000540165887041	0.000767143989044	0.000390337388928	0.000604714800129	0.000536593487328	0.000515853468539	0.000494339088213	0.000639258968625	0.000575985277673	0.000512976195899	0.00054949077687	0.000610296043722	0.000472608479505	0.000677657362919	0.000639392058151	0.000622207138413	0.000704373224085	0.000569548323013	0.000563728694615	0.000510185991686	0.00071846814489	0.000568171951408	0.00055414979072	0.000641082761557	0.000618221236749	0.000528353324115	0.0005054674016	0.000583147961893	0.00054160301932	0.000514210383112	0.000699430397797	0.000621835494952	0.000543982010736	0.000528138641438	0.000660774077219	0.000561450922207	0.000627056028044
Genetic_Information_Processing;Folding_Sorting_and_Degradation;RNA_degradation	0.00438561163837	0.00463437778175	0.00461140106722	0.00454448816331	0.00446750377391	0.0043176526598	0.00462342151723	0.0043694111181	0.0044240767392	0.00405713638136	0.00484774460534	0.00450955334805	0.00416620125167	0.00430857966171	0.00473634403098	0.00452416759097	0.00423176779881	0.00437814727303	0.00440415961576	0.004267749726	0.00444276311521	0.00441048432829	0.00454396068882	0.0043501535184	0.00434715906548	0.00445303953202	0.00426403768268	0.0046611652463	0.00449777012719	0.00406196008377	0.0044739656043	0.00449423784743	0.00434937955331	0.00434764668415	0.00419937324425	0.00429731316266	0.0043540796571	0.00454562868163	0.00456930953458	0.00439419142821	0.00429163841753	0.00435447099654	0.00432744788318	0.00475935390115
Genetic_Information_Processing;Folding_Sorting_and_Degradation;Sulfur_relay_system	0.00261490653649	0.00301316146972	0.00289095535604	0.0025492690136	0.0027823809777	0.00278098916554	0.00276396929575	0.00277593119809	0.00280631021486	0.00311829737099	0.00220007844383	0.0027734734851	0.00290297811487	0.0027854549167	0.00259331010435	0.00272227575957	0.00275721407403	0.0028554526745	0.00258725004958	0.00282867276525	0.00267054233064	0.00263245501252	0.00277685256613	0.00274620845158	0.00276815529307	0.00279257125797	0.00292288657063	0.00277084129669	0.00279884317676	0.00295295853915	0.00252596508945	0.00267081888074	0.00277226944501	0.00284459415863	0.0026406249364	0.00283322959185	0.00283502188049	0.0025063226635	0.00269854112667	0.00280444504812	0.00287154783181	0.00263736356574	0.00277408336435	0.00245185800662
Genetic_Information_Processing;Folding_Sorting_and_Degradation;Ubiquitin_system	2.29348888382e-05	0.000100590242094	7.5916130623e-05	3.21342829242e-05	3.38895645057e-05	1.37853247836e-05	6.17290487036e-05	2.59785972257e-05	8.23336976178e-05	4.86429620759e-05	7.55706444111e-05	1.64649421498e-05	9.61924974213e-05	3.31990148528e-05	0.000109060553345	3.33904508796e-05	2.7262578558e-05	3.94228712505e-05	3.03881847496e-05	1.02557097342e-05	7.10467129671e-05	3.45889611289e-05	5.2136552605e-05	7.36275491399e-05	5.3955254471e-05	3.82076461369e-05	2.90172986584e-05	9.14027521606e-05	5.18969637681e-05	7.68148280296e-05	5.04045414492e-05	7.5381735688e-05	3.21567534542e-05	4.03524396235e-05	1.59281689136e-05	2.93911837722e-05	4.9391828571e-05	4.82827104722e-05	7.69685215255e-05	3.9892918722e-05	4.05568920794e-05	5.86348990896e-05	2.70629864285e-05	3.02781957926e-05
Genetic_Information_Processing;Replication_and_Repair;Base_excision_repair	0.00431000332062	0.00461712707974	0.00446484742441	0.00439447741127	0.00425547920274	0.00440089823398	0.00432295868173	0.00435628011805	0.00469731394659	0.00407787678544	0.00440195262574	0.0041265644763	0.00413797347849	0.00440107633893	0.00426810913619	0.00423212039738	0.00449911695629	0.00436423331847	0.00430043461182	0.00427504502468	0.00443869273061	0.00441843195366	0.00421719401517	0.00462222398456	0.00438662719482	0.00421763113163	0.0042841909074	0.00443047020151	0.00420056020776	0.00406296288831	0.00444752572207	0.00419362094575	0.00426023388679	0.0042839323058	0.00436414130268	0.00427492754872	0.00430356528697	0.00444541469315	0.00421036384238	0.00423027766693	0.00420123450784	0.00443472940044	0.00432515728558	0.00426490015021
Genetic_Information_Processing;Replication_and_Repair;Chromosome	0.0157140201524	0.0145006137403	0.0150234279482	0.0157812834098	0.0156301535407	0.0156463436294	0.0155304510721	0.0156477120838	0.0154554565633	0.0150161271563	0.0163147294369	0.0156887377341	0.0150447973549	0.0145977795424	0.0152420745862	0.0159950992358	0.0152141897676	0.0154439374194	0.0157213273802	0.0151252687366	0.0147974514952	0.0158851762906	0.0157897376004	0.0151813337491	0.0151316164604	0.0158905884708	0.015170277188	0.0150648240572	0.0158738839907	0.0152084334258	0.0155553140338	0.0153654368523	0.0152525734335	0.0153255329404	0.0153758154116	0.0155360186944	0.0150891172791	0.0159088490533	0.0151605288914	0.0154093861525	0.0154480802355	0.0147683509131	0.0155713127932	0.0168946925702
Genetic_Information_Processing;Replication_and_Repair;DNA_repair_and_recombination_proteins	0.0279021029208	0.0275619594513	0.0274726176467	0.0288661806623	0.0275441015404	0.0280489558684	0.0281279901888	0.027829312492	0.0289667693373	0.0260263720952	0.02984322159	0.0277836183439	0.0268099636043	0.0271792466625	0.0273644464737	0.0280458322099	0.0279685913988	0.0275049066015	0.0278045812822	0.0271331189009	0.0275397288038	0.0285562657175	0.0276563933306	0.0284736747717	0.0272273444115	0.0277138165769	0.0266283471078	0.0278056925034	0.0274831349838	0.0265975854673	0.028223617948	0.0269431310782	0.0271921080181	0.0270644520493	0.0279502198707	0.0274223770784	0.0271680098452	0.0285219470459	0.02681434718	0.0274368297667	0.0272942889003	0.0274022104653	0.0273179214574	0.0291320849795
Genetic_Information_Processing;Replication_and_Repair;DNA_replication	0.00649101248646	0.00626048956327	0.00614575148476	0.0068796301542	0.00626240966641	0.00621922704172	0.00648022648905	0.00627614568684	0.00645551523674	0.00574912064044	0.00703674933098	0.00645180292139	0.00602075383419	0.00617156252986	0.00637391737777	0.00647226189657	0.00633599914448	0.00626735310315	0.00644766374623	0.00612487901963	0.00621967100931	0.0065169408672	0.00628881945466	0.00631007021202	0.00607001256108	0.00643689808144	0.00602380723014	0.0063120414936	0.00638103110085	0.00595014075866	0.00650241086722	0.00615475946173	0.00610433437307	0.006065912221	0.00635994086756	0.00613784545713	0.0061513550415	0.00648873413557	0.00620514855441	0.00613876032619	0.00610101523091	0.00616259829643	0.00615814438519	0.00675555209519
Genetic_Information_Processing;Replication_and_Repair;DNA_replication_proteins	0.0122462430128	0.0116417761183	0.0117226598517	0.0125532347801	0.0121249224717	0.0119599699071	0.0124680645428	0.0120840153502	0.0120550653112	0.0111318523441	0.0130393031698	0.0123960561043	0.0114178313753	0.0114264100658	0.0120702797147	0.0125145024865	0.011923420648	0.0119805774446	0.0122269900159	0.0115902207473	0.0117568742012	0.0124511304993	0.0121463777438	0.0119224360355	0.0117711606286	0.0121847312196	0.0116040762698	0.011853599049	0.0120637486335	0.011298097389	0.0124043551324	0.0117821501207	0.0117724087909	0.0117671354764	0.0120009018883	0.0118270123499	0.0118159587934	0.0124108457319	0.011801564834	0.0119610911066	0.0119163341285	0.0117148103106	0.0117825795302	0.0131147842347
Genetic_Information_Processing;Replication_and_Repair;Homologous_recombination	0.00921993504927	0.00858968401027	0.00883573544063	0.00985837157465	0.00902722534871	0.00912695225768	0.00920857824404	0.00912642290681	0.00936276293953	0.0082531141008	0.0100024107784	0.0090425257753	0.00872989316333	0.00875302581195	0.00905262058714	0.00927586725435	0.00904264553248	0.00898554351164	0.00919090647753	0.00885966446278	0.00887084817687	0.00949215121622	0.00910164734902	0.009101518602	0.00872078499416	0.00914888249272	0.00852648652192	0.00895334345891	0.00909135003364	0.00870223754775	0.0092709478124	0.0088513628396	0.00880996787898	0.00872816189682	0.0090771979944	0.00893379253367	0.00876903560641	0.0094220608204	0.00881000681574	0.00887725993724	0.00880544069708	0.00880901356186	0.00896718057214	0.00974079296162
Genetic_Information_Processing;Replication_and_Repair;Mismatch_repair	0.00830857499281	0.00789720819534	0.00790842614344	0.00856888828783	0.0081376958781	0.00813885575223	0.00823294641774	0.00818174664406	0.00827315325182	0.00754905944879	0.00845717815622	0.00835416847338	0.00761435095142	0.00779620333763	0.0079117068595	0.00819747494255	0.00812073065821	0.00817378573415	0.00824026276461	0.00789446472913	0.00796019213202	0.0083628048446	0.00809810173137	0.00817689356629	0.00785360054278	0.00823436399486	0.00796269796989	0.00792715688301	0.0081538114228	0.00760928087583	0.00826972010178	0.00798561043053	0.00797246310013	0.00790078518364	0.00823282806232	0.00811889176717	0.00794837137785	0.00827519442304	0.00790165445178	0.00799296690557	0.00794265774908	0.00790384359307	0.00808547017103	0.00854656144453
Genetic_Information_Processing;Replication_and_Repair;Non-homologous_end-joining	0.000121697568046	0.000292912257684	0.000177265604628	0.000149401571321	1.84244674637e-05	0.000101122027606	8.0139466738e-05	4.88397627842e-05	0.000394495758574	1.58910290217e-05	2.31949502648e-05	2.34190792068e-05	0.000116787868406	0.000163884154245	2.25970612165e-05	3.38674573207e-05	7.6071388557e-05	4.81466999026e-05	0.000117804862879	3.94369044419e-05	0.000223007737924	0.000134438001022	8.97722806e-05	0.000286129092435	6.75137177288e-05	8.36207044485e-05	4.09754361459e-05	0.000112409130222	7.59492104376e-05	0.000104893355247	0.000105647018796	3.54916019135e-05	4.64486438782e-05	2.97333765647e-05	0.000184678269571	7.86717439601e-05	2.36597220777e-05	0.000160415352929	3.82779108391e-05	1.37047101732e-05	2.15770657368e-05	0.000214223559281	7.8474176948e-05	2.17624532259e-05
Genetic_Information_Processing;Replication_and_Repair;Nucleotide_excision_repair	0.00394962927782	0.00404680488442	0.00382555874416	0.00415369873211	0.00386245571803	0.00379932444794	0.00392382563192	0.00381611423101	0.00411124684988	0.0034663332883	0.0044188624927	0.00401713908438	0.00355258034557	0.00380215075884	0.00385351252882	0.00390751751419	0.00386257971886	0.00385538012317	0.00392270947538	0.00384018178616	0.00395567375843	0.00396340241648	0.00388135048947	0.00407438815687	0.00366932876877	0.00383773525552	0.00379507799716	0.00383528948977	0.00378827875137	0.00346519109995	0.00390466431025	0.00376650833469	0.00375001339865	0.00373588751803	0.00393815127407	0.00385684802503	0.00375334722464	0.00389326480513	0.00380963229063	0.00370678487635	0.00375730635907	0.00391003254187	0.00384336825759	0.00416473879717
Genetic_Information_Processing;Transcription;Basal_transcription_factors	8.77890481846e-06	8.39223340759e-06	3.35912082402e-06	2.89360841498e-05	1.81380767777e-06	1.54751387893e-05	6.61812413002e-06	1.1336115153e-06	1.90808105719e-06	2.38738464176e-06	1.19715872334e-05	2.45440131425e-06	9.69193928678e-07	1.34331273971e-06	9.51455209116e-07	6.32033534507e-06	2.2865388468e-06	2.65027705886e-06	9.31904332322e-06	3.17186898997e-07	9.00418410868e-06	6.6043647463e-06	1.88178639975e-06	1.0814327903e-05	2.60025322752e-06	1.61173693381e-06	5.01740034439e-07	7.50227787912e-07	1.7964333612e-06	6.31766862384e-06	5.62550685817e-07	0.0	1.33986472726e-06	2.52834834734e-06	5.30938963788e-07	2.4157137347e-07	8.63493506486e-07	5.7160891491e-06	5.15874809152e-07	1.35690199735e-06	2.99681468567e-06	1.04597418616e-05	8.90787954545e-06	1.75721672011e-06
Genetic_Information_Processing;Transcription;RNA_polymerase	0.00166184668213	0.00165769921559	0.00163790731379	0.00182236412072	0.00161629356802	0.00174584468066	0.00168653868739	0.00165308899219	0.0016880793113	0.0014993521608	0.00182551740826	0.00162215473528	0.00149776806753	0.00164670951706	0.00156954429934	0.001658193641	0.00174990576822	0.00157415414475	0.00164977455006	0.00164239376301	0.00158263953833	0.00165288220074	0.00159033089443	0.00170397759992	0.00157501052638	0.00158395817372	0.00151584026738	0.00162649384419	0.00155770732787	0.0015248645888	0.00160124427211	0.00154540141836	0.00158041510796	0.0015877016282	0.00163936254052	0.00157786368772	0.00161784143375	0.00164088244255	0.00152296561158	0.00161810563184	0.00159750201511	0.00158183480769	0.0016027396226	0.00167273514702
Genetic_Information_Processing;Transcription;Spliceosome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Genetic_Information_Processing;Transcription;Transcription_factors	0.0195025565268	0.0176358122709	0.0173723171782	0.0182376523637	0.0185170671188	0.0195133495751	0.0177713479025	0.0186748327002	0.0177672875721	0.0212292956865	0.0170640011529	0.0192638800485	0.0203421690706	0.0201253195645	0.0167805776594	0.0184565717237	0.0192052553809	0.0187223301413	0.019154989669	0.0200869176686	0.0178371653743	0.0185699065292	0.0181376535607	0.018064433568	0.018716808464	0.0194073984603	0.0193755276633	0.0157926700494	0.0190901983203	0.0210263042651	0.0180924176268	0.017608536428	0.019222771269	0.01916609408	0.0199629510791	0.0188982895942	0.0188438460933	0.0176936066759	0.0175948389408	0.0186830479113	0.0190378646537	0.018194419245	0.018944005663	0.0174175321297
Genetic_Information_Processing;Transcription;Transcription_machinery	0.0103258575838	0.0104289818321	0.0106098311101	0.0105267951185	0.0103534051518	0.0100126816094	0.0108341098599	0.0103734900413	0.0106533889666	0.00868679744213	0.00951471824346	0.0102887480426	0.00902755684868	0.009318944279	0.0104215267693	0.0104425057578	0.00976360881964	0.0104507050123	0.0104345935854	0.0096537947289	0.0103392702565	0.0107276151773	0.0106274440393	0.0103057841334	0.0105503417383	0.0101612429033	0.0101771276119	0.0101825916894	0.0101446587944	0.00907096877838	0.0103936864712	0.0105783174524	0.0101801135491	0.0100934700044	0.0100860705154	0.0102919873191	0.0102025211765	0.0107475854084	0.0104627665293	0.010317340027	0.0101692910605	0.0102154465445	0.0101843362658	0.0104384079995
Genetic_Information_Processing;Translation;Aminoacyl-tRNA_biosynthesis	0.0119747553813	0.0116246419751	0.0116601802044	0.0128243202	0.0117428772966	0.0121728864718	0.0118088993795	0.0118935686157	0.0121067743079	0.0106819049449	0.0131630594528	0.0116504294384	0.0109889630618	0.0116701253771	0.01159954725	0.0119920611818	0.0119376675439	0.0116736974468	0.0119403281397	0.0121335619053	0.0115188183748	0.0122246791454	0.0117737840367	0.011844212397	0.0112419162306	0.01179184664	0.0113507811758	0.0112954295748	0.0116656390402	0.0109581466487	0.0117015043055	0.0111706025185	0.0114768346321	0.0114521032723	0.0117326892218	0.0117541383189	0.0113869752194	0.0118844790545	0.0112793963522	0.0113519778	0.0112711199266	0.0114933453915	0.0119341831564	0.0122963267547
Genetic_Information_Processing;Translation;RNA_transport	0.00158909150845	0.00151957704076	0.00161554516659	0.0014189341896	0.00167815395619	0.00181148061414	0.00158125034896	0.00171430401401	0.0015512698995	0.0016690056819	0.00121676219744	0.00156427177095	0.0013983045406	0.00154461774885	0.00142159301432	0.00154967467564	0.00175790865418	0.0017056741438	0.00157512090952	0.00166427965904	0.00151319631021	0.00158829375229	0.00156619975118	0.00162404169284	0.00166026168577	0.00158803492008	0.00173702399923	0.00148094965334	0.00155211842408	0.00148164371297	0.00157142908576	0.00163443377017	0.0016926957721	0.00169389225878	0.00165325544341	0.00176612831144	0.00171817937921	0.0015355604595	0.00152079893738	0.00171037496765	0.00169519817386	0.00154291249903	0.00172329292578	0.0014657890856
Genetic_Information_Processing;Translation;Ribosome	0.0229594697717	0.022053740366	0.0225079330437	0.0251527672948	0.0229037132557	0.0232593114755	0.0234824280381	0.0230228941348	0.0233842965883	0.0204950256976	0.0261100317561	0.0230844624943	0.0213009441645	0.0221212903939	0.0228991482454	0.0235287004639	0.0230989672056	0.0224967663859	0.0229184650563	0.0225972405163	0.0223434511582	0.0238901141167	0.0229281282679	0.0229926129128	0.0219915488055	0.0226710709433	0.0216275878079	0.0224593192108	0.0224618043337	0.0211401225808	0.0233051247917	0.0220182921289	0.0222681051454	0.0222667593593	0.0226827744109	0.0223980146054	0.0222847813673	0.023477924038	0.0220512750671	0.0223359637783	0.0222224797263	0.0221990923358	0.0226073499169	0.0249977595487
Genetic_Information_Processing;Translation;Ribosome_Biogenesis	0.0141408404089	0.0135290961646	0.0137498412815	0.0143222955879	0.0141584872691	0.0142177392939	0.0140756670588	0.0142562984164	0.0140803025453	0.0139355371828	0.0146505291666	0.0138723784949	0.0138135576177	0.0136135151079	0.0136476735196	0.0144418470119	0.0141074170219	0.0140871059935	0.0141248334474	0.0138361154501	0.0135595611977	0.0143517323473	0.0141245780232	0.0138445025815	0.0135454619916	0.0140938810218	0.0136427296531	0.0134800928932	0.0141125808819	0.0139423926896	0.0139032151797	0.0136586548167	0.0137442430479	0.0139835867716	0.0137625573702	0.0139359304403	0.0136895670038	0.014162158152	0.0134393641781	0.0139125875592	0.0141543553357	0.0135221330149	0.0140540039773	0.0147341270276
Genetic_Information_Processing;Translation;Ribosome_biogenesis_in_eukaryotes	0.000458149095213	0.000448634810914	0.000444939546862	0.000548567237408	0.000452306356699	0.00047839523878	0.000468081870287	0.00044966590107	0.000450211725444	0.000429654629747	0.000598280071991	0.000452939309201	0.000470543652373	0.000436384738586	0.000479295561592	0.000477006441137	0.000439806952802	0.000444252691991	0.000456937004685	0.000448290817249	0.000453169485141	0.000481446996167	0.000455835082011	0.000470243024984	0.000424491339392	0.000461051571126	0.000425559172544	0.000438758217964	0.000463779212751	0.000463195418627	0.000450378079065	0.000429691060773	0.000433133604165	0.000441651889313	0.000442183667008	0.000439579375925	0.000431919451944	0.000460084367043	0.000439525337398	0.000441400219737	0.000443128998188	0.000451378091105	0.000462955225519	0.000498103354892
