kegglevel3	Wargo.122637.R1	Wargo.120662.R1	Wargo.122410.R1	Wargo.124418.R1	Wargo.133270.R1	Wargo.122639.R1	Wargo.132266.R1	Wargo.109865.R1	Wargo.115690.R1	Wargo.117349.R1	Wargo.121892.R1	Wargo.126747.R1	Wargo.126802.R1	Wargo.130510.R1	Wargo.130511.R1	Wargo.130801.R1	Wargo.131541.R1	Wargo.132265.R1	Wargo.123009.R1	Wargo.127262.R1	Wargo.127261.R1	Wargo.131300.R1	Wargo.131512.R1	Wargo.121296.R1	Wargo.121585.R1	Wargo.122412.R1	Wargo.123986.R1	Wargo.124419.R1	Wargo.132538.R1	Wargo.132268.R1	Wargo.131302.R1	Wargo.116774.R1	Wargo.121891.R1	Wargo.122114.R1	Wargo.123197.R1	Wargo.124421.R1	Wargo.131051.R1	Wargo.121409.R1	Wargo.118370.R1	Wargo.123704.R1	Wargo.122724.R1	Wargo.123305.R1	Wargo.118369.R1
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Bisphenol_degradation	0.00102358488965	0.000871297525083	0.000884490287599	0.000887074617858	0.000995713180162	0.000562714738137	0.000846428517886	0.000572342964661	0.000898656257417	0.000737283963466	0.000749079425743	0.000751617658219	0.000973976457385	0.000952315829198	0.00113770540331	0.000904252644312	0.000882695017649	0.00103980945957	0.000770136949979	0.000761431982244	0.000788128147571	0.000984498881366	0.00116982550103	0.000991228436165	0.00108399327276	0.00103817034099	0.000732294708126	0.00113085602585	0.000310454021759	0.000955957361713	0.000944252176334	0.000950574223735	0.00107981529536	0.00122980931649	0.000886924375508	0.00112906761524	0.00110105005598	0.000964884608651	0.000962111822803	0.000845284711561	0.000892640022543	0.00104339300171	0.000575066106542
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Caprolactam_degradation	0.000130517918488	0.000121502040195	8.02961519302e-05	6.83419517952e-05	0.000859727890929	0.000611134689458	3.63334600301e-05	3.25538987836e-05	0.00019916274889	0.000117249099598	7.89271899796e-05	0.000367762544355	3.60904496521e-05	3.04865078256e-05	0.000108733303613	0.000422934811823	9.86791887332e-05	3.2827284366e-05	0.000508317691428	0.000501276054977	8.54725510244e-05	2.22430984984e-05	0.000158809644228	0.000231517442371	0.000177184282458	0.000181173239759	0.000218097085172	6.4558631357e-05	0.000134817533523	3.91997989716e-05	0.000150972335486	0.000123521905572	9.37140444075e-05	9.12371356164e-05	0.000134466786333	6.12444603143e-05	0.000140421422546	0.000122637043558	9.02243339526e-05	0.000172137293887	9.54006819826e-05	0.000105797829925	8.4634243561e-05
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Chloroalkane_and_chloroalkene_degradation	0.00155621870729	0.00139183784466	0.00190122270261	0.00180273927859	0.00188982541113	0.00147440089339	0.00189198556186	0.000837316559411	0.00172277797696	0.00163320899973	0.00141569139177	0.00172537588377	0.00142149803307	0.00154327180858	0.0015959386114	0.00211376182441	0.00175745700248	0.0016152278454	0.0012945339238	0.00153249126541	0.00159299466972	0.00182451433162	0.00186855460727	0.0018578209486	0.0017167428343	0.0015115648918	0.00200720359754	0.00128757270346	0.00049730134967	0.00139196267292	0.00170930141786	0.0016845597618	0.00162890309432	0.00162818344551	0.0013444823919	0.00144658963274	0.00166699708991	0.00144112830658	0.0022724727103	0.00210963816841	0.00132467638272	0.00138778017649	0.000950584025919
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Chlorocyclohexane_and_chlorobenzene_degradation	5.80917903098e-05	8.26533615538e-05	5.67003528981e-05	4.95430194963e-05	0.000433505342586	0.00013014533877	0.000147450352355	2.97779849339e-05	0.000112710764585	6.13276990692e-05	5.37287995112e-05	0.000104601701805	4.35413811932e-05	3.65149133279e-05	7.3450456114e-05	0.000273556380038	6.17228651096e-05	8.02909375577e-05	0.000125448740916	6.5203083537e-05	5.27080731317e-05	3.69428853322e-05	0.000120815311716	7.17277965629e-05	0.000115421875056	0.000123761982862	6.57843325306e-05	6.86385448628e-05	4.28311567057e-05	8.33920251707e-05	0.000115254490261	8.42194810719e-05	7.63100075889e-05	8.8714449839e-05	5.13755859506e-05	4.0452983012e-05	8.74590073951e-05	0.000136178614465	5.66361473254e-05	6.68416158719e-05	4.2145587789e-05	6.61780664554e-05	4.51713558009e-05
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Dioxin_degradation	0.000444741693346	0.00033365099722	0.000587253655016	0.000532440592926	0.000315547953857	0.000462263402663	0.00056175762231	0.000229643782117	0.000500734740871	0.000646897409741	0.000425040619389	0.000571128447261	0.000346002633439	0.000237691416946	0.000343064668134	0.000510509342823	0.000534028550792	0.000513318363813	0.000359508483642	0.000599737087164	0.000639975725796	0.000284324824284	0.000422770270101	0.000811553856656	0.000441160052867	0.000476771683576	0.000806604008156	0.00034271273449	0.000144016171205	0.000339669956183	0.000483111473554	0.000655040408337	0.000330867952704	0.0003071369934	0.000218670815292	0.000311420170897	0.000600443626176	0.000363905877309	0.000974057412189	0.00082414504389	0.000253931574963	0.000268195321951	0.000307760885676
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Drug_metabolism_-_cytochrome_P450	0.000160884081605	0.000141485928385	0.000204262140875	0.000208550655192	0.000728398814409	0.00036783112191	0.000126461606027	8.58009735382e-05	0.000326820819173	0.000242607647007	0.000161602900855	0.000412095995648	0.000194655586511	0.000396152361576	0.000175304713988	0.000365578055191	0.000184394640907	0.000243172813489	0.000449309758881	0.000436729378321	0.000346698035093	0.000376198491995	0.00023296524935	0.000394857969198	0.000280541780558	0.000306921771302	0.00042383296747	0.000191995929686	8.93992599696e-05	0.000177323618933	0.00010310305838	0.000224755423224	0.000177865431222	0.000245541415668	0.000251870201159	0.000122940909266	0.000299105746868	9.15486483796e-05	0.00052181145166	0.000187337721593	8.217507912e-05	0.000158043671864	0.000143456283807
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Drug_metabolism_-_other_enzymes	0.0039125197993	0.00315057987648	0.00363463349121	0.00339242399112	0.00233813512234	0.00290506332246	0.00324355499978	0.00419364875958	0.00321245878129	0.00341999066738	0.00383078010468	0.00303786692045	0.00383932531815	0.00289432360171	0.00368406185017	0.00277900897787	0.00352323401499	0.00346317395513	0.00285710645122	0.00324264999335	0.00332256735326	0.00350261104964	0.00341199104467	0.00327781826768	0.0032481984464	0.00334852645765	0.00301840682566	0.00363760288282	0.00458092156552	0.00342110698383	0.00285251794852	0.0032323266695	0.00357203511714	0.00349749360657	0.00330547181521	0.00369003523251	0.00361869252639	0.00327057546336	0.00339114202224	0.00314306592224	0.00329282243006	0.0036628689019	0.0041257332279
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Ethylbenzene_degradation	0.000700685068184	0.000365944960535	0.000535307679535	0.000412793221732	0.00041332842083	0.000519511300909	0.000407604981212	0.000532723103351	0.000538103005115	0.0004972105189	0.000499178032668	0.000469997691821	0.000519003950158	0.000285574180649	0.000531683664197	0.000246303368438	0.000487978262716	0.000510809272014	0.000467361028734	0.000447450690715	0.000468496420303	0.000520101668368	0.000572747898438	0.000394502881096	0.000506523766823	0.00047855957739	0.000626869276728	0.000674625697935	0.000548181314347	0.000527533143707	0.000238978160317	0.000333645257337	0.000530153736934	0.000646017782832	0.000468686302156	0.000602952841766	0.000674509838935	0.000569890336163	0.000693406329785	0.000301894587349	0.00031935422379	0.000570785823178	0.000531632110579
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Fluorobenzoate_degradation	6.41273009913e-06	2.81373145715e-05	4.57828936444e-06	4.89555528619e-06	0.000379302251004	4.54773023453e-05	3.35114437171e-06	2.52355804524e-07	8.96838341859e-05	1.11504907399e-05	9.99605572301e-06	5.79016961726e-05	0.0	1.72240157207e-07	1.46457102826e-05	0.000152229165215	9.28745305725e-06	1.04545491612e-06	9.35935588215e-05	3.98220174622e-05	1.81629170927e-05	0.0	5.26588117273e-05	1.17179073593e-05	5.74408395366e-05	6.7145345437e-05	3.72256914104e-05	4.07991350583e-06	1.35104990951e-05	7.39618848521e-07	7.36450417003e-07	1.70140365802e-06	1.33877206296e-06	0.0	9.64451433008e-06	4.51988637006e-07	2.43505357016e-06	2.47944256028e-06	5.34038113738e-06	7.44921622669e-06	2.29243782953e-06	4.02728364942e-05	3.47471967699e-06
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Metabolism_of_xenobiotics_by_cytochrome_P450	0.000147681401989	0.00012597843115	0.000198099059038	0.00020424256654	0.000537613483246	0.000366092283879	0.000125932477968	8.58009735382e-05	0.000281574920845	0.000240411338224	0.00015577186835	0.000398369980479	0.000192560012015	0.000395463400947	0.000163099955419	0.000289520487252	0.000179557425773	0.000242754631522	0.000422915465145	0.000432353332446	0.000344561221317	0.000374070891269	0.000197637185786	0.000389531647671	0.000241647669775	0.000273349098584	0.000413176758097	0.000190555960214	8.68121431216e-05	0.000176953809509	9.08288847637e-05	0.000214887282008	0.000174231621337	0.000244280072779	0.000249830015435	0.000122940909266	0.000296061929906	8.88784794685e-05	0.000501855290568	0.000164788742744	7.44160587739e-05	0.000137798408113	0.000142959895282
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Naphthalene_degradation	0.00161600798498	0.00106154414065	0.0014425133259	0.00135273983668	0.00181425149709	0.000976691946251	0.00108506527236	0.00127792979411	0.0015757288074	0.0013387346761	0.00131239881597	0.00135130252784	0.00142615486528	0.000812112341231	0.00145857960132	0.00127370769697	0.00133778021745	0.00147158233992	0.00121975009155	0.00135854344188	0.00145997801219	0.00164212092393	0.00161742540071	0.00149172511565	0.00152335267235	0.00148673303329	0.00176012162287	0.00159332622148	0.00121450763142	0.0013444421619	0.000818073671554	0.00123760102084	0.00142961731009	0.0016679157465	0.00127919644874	0.00144636363842	0.0017301055616	0.00123953055379	0.00216707045101	0.00122066481034	0.00104640969849	0.00149923797263	0.00131468500922
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Nitrotoluene_degradation	0.000572430466202	0.000849714925838	0.000704880474071	0.000837139953939	0.000887306996998	0.00102698449237	0.00156198602926	0.000363644714319	0.000639502295118	0.000686430967819	0.000730961574745	0.000844859899194	0.000561148281687	0.000419921503271	0.000620445544697	0.00102649209383	0.000760216730457	0.000486972899927	0.000703999524296	0.00073320648635	0.000465647335269	0.000654527350597	0.000867037333598	0.000602939596851	0.000751952808479	0.000562193276884	0.000622606792978	0.000261354459285	0.000254399823386	0.000825044825525	0.00113781589427	0.000870608251808	0.000594606049108	0.000482253431115	0.000608717231372	0.000330177699333	0.000364852193263	0.000900037649382	0.000457164732629	0.00126284348059	0.000612080900484	0.0003961976347	0.000452209946534
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Polycyclic_aromatic_hydrocarbon_degradation	0.00106847400034	0.00115746680396	0.00103504557247	0.00109014225113	0.00107880866858	0.000875571826918	0.0009213883262	0.00124537589533	0.00120245014619	0.00123550816334	0.00117682731022	0.000903550446813	0.00118539663986	0.000774391746803	0.00116122730165	0.00111851376899	0.0011301669439	0.00115125495363	0.000956565610905	0.000815694951093	0.00128048565503	0.00109880906582	0.00107467302794	0.00101537442709	0.00110145960955	0.00116074039464	0.00108792793561	0.00114213578672	0.0011871991758	0.00112052255551	0.0010164243172	0.00109196086772	0.00111672715366	0.00107045966488	0.00110336953365	0.0011200278425	0.00109313613187	0.00108656802046	0.00112555559288	0.000985813169026	0.00108926065177	0.00119229365124	0.00118711315822
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Styrene_degradation	0.000151642205874	0.000145003092707	0.00016059230386	0.000110639549468	0.000507527185716	0.000188329534418	0.000309892666373	5.85465466496e-05	0.000160380550323	0.000121641717162	9.14222596334e-05	0.000185695630505	0.000117352171772	7.71635904288e-05	0.000145347579319	0.000306624887838	8.9391735676e-05	6.25182039837e-05	0.000152753182712	7.17671523494e-05	6.14333960488e-05	9.16802494631e-05	0.000179973154005	0.000125878732087	0.000200052579076	0.000173823009637	7.80034526118e-05	8.18382650288e-05	6.81274103305e-05	0.000137754010537	0.000223021734616	0.000160102084219	0.000140379813459	0.000218632767376	9.57032575831e-05	7.61600853355e-05	0.000135551315406	0.000151818175229	0.000131542019594	0.000216027270574	0.000108626284845	0.000100137863715	9.10872943897e-05
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Toluene_degradation	0.00103848505664	0.000980649361259	0.000654519291062	0.000750978180902	0.00146897541591	0.00122414197372	0.000445173073379	0.00162264782309	0.000879669139368	0.000889505056748	0.00121972704937	0.00120220960446	0.00151300478606	0.00224583940982	0.00179654046133	0.000865938786999	0.0010868254963	0.00136452775651	0.00146928235129	0.00126555246704	0.00151428869565	0.000879859609299	0.000908531144104	0.000971698590567	0.00112144686092	0.00163989593663	0.000631984257227	0.00172580341297	0.00185151329088	0.00103084377013	0.000332016396332	0.00174938324117	0.00111672715366	0.00153400317648	0.0013142505489	0.00102059034236	0.00115624460357	0.00230969610808	0.000597560542004	0.000355045751777	0.000857724430986	0.00125956017273	0.00163510380229
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Xylene_degradation	0.000415507188482	0.000322779762045	0.000567883969243	0.000521866193508	0.000295967982449	0.000368232392225	0.000560170238134	0.000195575748506	0.00049103919123	0.000642335845347	0.000420250842688	0.000503760533731	0.000316431748885	0.000224773405155	0.000292026586846	0.00049408911826	0.000520484348416	0.000469409257336	0.000276229936165	0.000567573149983	0.000632140741952	0.000278715695098	0.000405772805557	0.000798770684992	0.000428915610584	0.000458892745442	0.000766820826496	0.000299033660486	0.000116132800732	0.000290115493332	0.000476237936328	0.000632241599319	0.000300841207863	0.000288847521514	0.000196043300902	0.000303058381112	0.00055823603096	0.000304971434914	0.000957333587048	0.000804112692146	0.00024423279953	0.000243160856022	0.000288649927453
Organismal_Systems;Circulatory_System;Cardiac_muscle_contraction	8.48743689591e-06	0.0	0.0	0.0	0.0	0.0	5.29128058691e-07	0.0	0.0	7.34918707854e-05	0.0	8.33027127497e-05	0.0	0.000882558565529	0.0	0.0	0.0	1.25454589934e-06	4.55074029926e-07	6.56406881245e-06	0.000157590015951	5.80254743437e-07	0.0	0.0	1.08039196621e-06	8.34350446258e-06	0.0	2.87993894529e-06	0.0	0.0	3.68225208501e-07	2.55210548703e-06	0.0	0.0	0.0	0.0	2.98294062345e-05	0.0	0.0	1.50997626217e-06	5.29024114506e-07	0.0	0.0
Organismal_Systems;Circulatory_System;Vascular_smooth_muscle_contraction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Digestive_System;Bile_secretion	0.0	0.0	0.0	0.0	0.0	1.33756771604e-07	0.0	0.0	0.0	0.0	0.0	3.15540578597e-07	0.0	0.0	0.0	1.1402933724e-07	0.0	0.0	1.21353074647e-06	0.0	0.0	0.0	0.0	1.77544050898e-07	0.0	0.0	4.97289770749e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.40536345721e-07	0.0	0.0	4.35382016154e-07	0.0
Organismal_Systems;Digestive_System;Carbohydrate_digestion_and_absorption	5.58284738042e-05	0.000207992308281	0.000102131070438	9.34071948605e-05	6.2679786521e-05	0.000301621519966	4.37412528518e-05	0.000356074040184	0.000119174464346	0.000154079508405	9.57955340122e-05	0.000165185492896	0.000150182838875	9.71434486648e-05	4.65999872627e-05	6.49967222267e-05	0.000100033608971	0.000214109166821	0.000192799697345	9.2115765668e-05	0.000197833342059	0.000106573454545	6.84897836073e-05	5.69916403384e-05	5.58202515873e-05	6.43641772828e-05	0.0002992263592	0.00013775707955	0.000531221326122	0.000137754010537	0.000174170523621	4.62781794981e-05	0.000121445751426	5.69706538066e-05	0.000238330786811	0.000175823579795	0.000168424538603	0.000100131334165	0.0003940639134	0.000111939573569	0.000368024442325	9.53486615377e-05	0.000287160761877
Organismal_Systems;Digestive_System;Fat_digestion_and_absorption	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Digestive_System;Gastric_acid_secretion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Digestive_System;Mineral_absorption	1.71634835006e-05	2.30214391949e-05	4.68394219593e-05	6.54046186235e-05	2.78178862084e-05	6.78146832031e-05	6.15552308277e-05	0.000293994512271	3.05005832479e-05	2.36525561148e-05	5.2062790224e-05	5.55351418331e-05	2.42155275085e-05	1.89464172928e-05	3.68361804076e-05	6.95578957163e-06	3.502143757e-05	1.73545516075e-05	1.35005295545e-05	4.57296793934e-05	1.60261033171e-05	3.63626305887e-05	3.38282872805e-05	1.89972134461e-05	3.02509750537e-05	2.62224425967e-05	4.75977352003e-05	8.87981174799e-06	0.000441247151297	1.81206617888e-05	6.35802193346e-05	2.84134410889e-05	2.48629097408e-05	1.61872337384e-05	2.93044858491e-05	2.55373579908e-05	1.90745862996e-05	2.68924154615e-05	1.77075795608e-05	6.65396206195e-05	3.22704709849e-05	2.17691008077e-05	0.000271276329068
Organismal_Systems;Digestive_System;Pancreatic_secretion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Digestive_System;Protein_digestion_and_absorption	0.00029027034184	0.000289366700991	0.000201444732035	0.000388511267512	9.43181549554e-05	0.000100852605789	7.44306802559e-05	0.000861038005037	0.00026965747441	0.000198343577706	0.000279889560244	0.000219458472414	0.000614469010528	0.000306070759357	0.000550323659102	9.93195527359e-05	0.000332026446797	0.000563918381753	0.000355564508716	0.000432353332446	0.000316426506605	0.000595728203262	0.000291123240783	0.000539201282578	0.000410008751175	0.000561597312279	0.000206020047882	0.000804462945386	0.00101012540043	0.000432677026385	4.90966944669e-07	0.000387579753296	0.000463215133785	0.00068238650279	0.000502627573741	0.000637529972496	0.000532262126212	0.000343116705073	0.000255354540174	1.02678385827e-05	0.000431507336066	0.000555547452612	0.000770891379767
Organismal_Systems;Digestive_System;Salivary_secretion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Endocrine_System;Adipocytokine_signaling_pathway	0.00104923581004	0.000808468180614	0.000797502789675	0.000964032746957	0.000481261370412	0.000344289930108	0.000562463126388	0.00118430579063	0.00084674466871	0.000813310036692	0.00110477240855	0.000703024409115	0.00108411053923	0.00102172861255	0.00117698253543	0.000499562526448	0.00104212962847	0.00119474587814	0.00076194561744	0.000925752504849	0.00102495834103	0.00106128592575	0.000887034350709	0.000946842423441	0.000879979256474	0.00111683766878	0.000723201409461	0.00148148859244	0.00114523039138	0.000919531133423	0.000160177965698	0.000901233517652	0.00104978855052	0.0012356955833	0.00100340043319	0.00124274275745	0.001136764175	0.000995591551128	0.000910253911232	0.000447053638685	0.000963529253887	0.00129417304302	0.00109503308678
Organismal_Systems;Endocrine_System;GnRH_signaling_pathway	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.98654868157e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Endocrine_System;Insulin_signaling_pathway	0.000792537996369	0.000969138641662	0.000917594841465	0.000975194613009	0.00105779601634	0.000905132073443	0.000749068955087	0.000781293570807	0.000929156840665	0.00112383430911	0.000927967172953	0.000872627470111	0.000766747423899	0.000622303687989	0.000740274083373	0.000893305827937	0.00104793428663	0.00112595494466	0.000879354717161	0.000876303186462	0.00114800320095	0.00100732223461	0.000899032560976	0.00101892530811	0.000925175653727	0.00100082322577	0.00108707543886	0.00100005879875	0.00074537710965	0.000895308616134	0.000811077392592	0.000902084219481	0.000927769039634	0.000894712555722	0.000987820833115	0.00105335951854	0.00109536826431	0.000849495166422	0.00140943901123	0.000918669557902	0.00111535917475	0.000864233302066	0.000774366099443
Organismal_Systems;Endocrine_System;Melanogenesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Endocrine_System;PPAR_signaling_pathway	0.00140118152666	0.00116785842582	0.00118841826618	0.00134040303736	0.0010646012503	0.000774451707586	0.000989998597811	0.00135616009351	0.00131091910781	0.00117113942134	0.0014400567776	0.00112379777067	0.00133092264652	0.0015246698716	0.00147366912101	0.000943478736322	0.00142833288476	0.00150900962592	0.00111993718765	0.00127693018631	0.00129989504683	0.0014413527827	0.00131463723328	0.00138999237448	0.00133536447023	0.00151454471483	0.00116834679568	0.00176324261926	0.00125245201186	0.00134610630431	0.000642184763626	0.00131722671204	0.00138161276898	0.00168809723272	0.00131591979177	0.00156184673517	0.00147503370013	0.0013860083912	0.00126356228437	0.000934574641197	0.00118307426141	0.00156432758404	0.00132560555677
Organismal_Systems;Endocrine_System;Progesterone-mediated_oocyte_maturation	0.000314789603984	0.000442523220079	0.00041275039501	0.000457049041519	0.000392673938795	0.000372378852145	0.000394905907803	0.000536760796223	0.000446197274137	0.00046392799351	0.000509382339552	0.000424086537635	0.000468477320645	0.000613519439971	0.00043293607214	0.000387357658604	0.000440380065798	0.000465854710621	0.000387571382154	0.000389030478284	0.000498411813161	0.000437898913047	0.000420104001153	0.000386335854755	0.000419372148215	0.000440020532967	0.000439888322926	0.00046679010405	0.000571177908552	0.000465405160432	0.000388723078441	0.000427222458528	0.000451357438371	0.000402368381497	0.00046423498785	0.000423739347193	0.000460428045892	0.000483109846553	0.000475715530264	0.00042359867408	0.0004801775546	0.000446484257566	0.000521704340074
Organismal_Systems;Endocrine_System;Renin-angiotensin_system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57770289299e-07	0.0	0.0	0.0	0.0	0.0	2.09090983223e-07	0.0	0.0	0.0	0.0	1.66641809263e-07	0.0	1.80065327701e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Environmental_Adaptation;Circadian_rhythm_-_plant	0.0	1.31094306526e-05	1.76088052478e-07	2.34986653737e-06	0.000186487288659	0.0	0.0	0.0	4.4841917093e-05	1.68946829392e-06	4.58152553971e-06	1.32527043011e-05	0.0	0.0	7.32285514128e-06	7.229459981e-05	4.45023792326e-06	0.0	2.60909110491e-05	1.09401146874e-06	1.42454251707e-06	0.0	2.63294058636e-05	1.77544050898e-06	2.80901911213e-05	3.33740178503e-05	1.07982921648e-05	0.0	2.58711684799e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.81452701582e-07	2.81072691441e-07	0.0	0.0	2.00275727431e-05	0.0
Organismal_Systems;Environmental_Adaptation;Plant-pathogen_interaction	0.00132460598489	0.00166058117304	0.00160786000718	0.00153426702669	0.00140426599821	0.0016472146423	0.0016732792976	0.00138366687621	0.00159209004742	0.00174403811981	0.00154793087894	0.00157170762199	0.00135187839148	0.00182953494985	0.00128882250486	0.00133345906968	0.0015417172075	0.00137310048683	0.00149112590473	0.00137714163685	0.00159709022945	0.00139067720177	0.0014571159802	0.00145710402572	0.00151615005924	0.00138939214789	0.00150366218395	0.00116877522197	0.00132374145389	0.00156910138714	0.00204070410551	0.00158792003403	0.00139155793287	0.00136140942454	0.00144519337808	0.00128229176319	0.00136505044721	0.00157406457308	0.00147183714873	0.00187206856983	0.00134513198182	0.00126761474003	0.0014449869971
Organismal_Systems;Excretory_System;Aldosterone-regulated_sodium_reabsorption	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Excretory_System;Endocrine_and_other_factor-regulated_calcium_reabsorption	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Excretory_System;Proximal_tubule_bicarbonate_reclamation	0.000338554427292	0.000247320600239	0.000294771399849	0.000318798560237	0.000661420985384	0.000159036801437	0.000203714302596	0.000199865797183	0.000386408051346	0.000289574865577	0.000334034862077	0.000282251047555	0.000205366300601	0.000203587865819	0.000294911347962	0.000369797140669	0.000354664613624	0.000420481967262	0.000369823494987	0.000415943160415	0.000373052071659	0.000415268978053	0.000296789062298	0.000430721867479	0.000353288172949	0.000493260037633	0.000359611545648	0.00050206935613	8.33626539909e-05	0.000314892724758	3.62088121693e-05	0.000276648234794	0.000324365345541	0.000413510243681	0.000317898030034	0.000383738352818	0.000486604871771	0.000198546131173	0.000450700060726	0.000102275725491	0.0002407059721	0.000426238993815	0.000170509458435
Organismal_Systems;Excretory_System;Vasopressin-regulated_water_reabsorption	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Immune_System;Antigen_processing_and_presentation	0.000314789603984	0.000442523220079	0.00041275039501	0.000457049041519	0.000392673938795	0.000372378852145	0.000394905907803	0.000536760796223	0.000446197274137	0.00046392799351	0.000509382339552	0.000424086537635	0.000468477320645	0.000613519439971	0.00043293607214	0.000387357658604	0.000440380065798	0.000465854710621	0.000387571382154	0.000389030478284	0.000498411813161	0.000437898913047	0.000420104001153	0.000386335854755	0.000419372148215	0.000440020532967	0.000439888322926	0.00046679010405	0.000571177908552	0.000465405160432	0.000388723078441	0.000427222458528	0.000451357438371	0.000402368381497	0.00046423498785	0.000423739347193	0.000460428045892	0.000483109846553	0.000475715530264	0.00042359867408	0.0004801775546	0.000446484257566	0.000521704340074
